Title,Acronym,source,rank,core_id
ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,CORE2017,B,57
ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,CORE2014,B,57
ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,CORE2013,B,57
ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,ERA2010,B,57
ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,CORE2008,A,57
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2021,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2020,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2018,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2017,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2014,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2013,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,ERA2010,A,58
ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2008,A,58
ACM Symposium on Applied Computing,SAC,CORE2021,Multiconference,59
ACM Symposium on Applied Computing,SAC,CORE2020,B,59
ACM Symposium on Applied Computing,SAC,CORE2018,B,59
ACM Symposium on Applied Computing,SAC,CORE2017,B,59
ACM Symposium on Applied Computing,SAC,CORE2014,B,59
ACM Symposium on Applied Computing,SAC,CORE2013,B,59
ACM Symposium on Applied Computing,SAC,ERA2010,B,59
ACM Symposium on Applied Computing,SAC,CORE2008,B,59
International Symposium on Computational Geometry,SoCG,CORE2021,A,60
International Symposium on Computational Geometry,SoCG,CORE2020,A,60
International Symposium on Computational Geometry,SoCG,CORE2018,A,60
International Symposium on Computational Geometry,SoCG,CORE2017,A,60
International Symposium on Computational Geometry,SoCG,CORE2014,A,60
International Symposium on Computational Geometry,SoCG,CORE2013,A,60
International Symposium on Computational Geometry,SoCG,ERA2010,A,60
International Symposium on Computational Geometry,SoCG,CORE2008,A,60
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2021,A,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2020,B,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2018,B,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2017,B,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2014,B,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2013,B,61
"Asia Conference on Information, Computer and Communications Security",AsiaCCS,ERA2010,B,61
ACM Symposium on Principles of Database Systems,SPDS,CORE2018,C,62
ACM Symposium on Principles of Database Systems,SPDS,CORE2017,C,62
ACM Symposium on Principles of Database Systems,SPDS,CORE2014,C,62
ACM Symposium on Principles of Database Systems,SPDS,CORE2013,C,62
ACM Symposium on Principles of Database Systems,SPDS,ERA2010,C,62
ACM Symposium on Principles of Database Systems,SPDS,CORE2008,C,62
ACM Symposium on Principles of Distributed Computing,PODC,CORE2021,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2020,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2018,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2017,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2014,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2013,A*,63
ACM Symposium on Principles of Distributed Computing,PODC,ERA2010,A,63
ACM Symposium on Principles of Distributed Computing,PODC,CORE2008,A*,63
ACM Symposium on Solid and Physical Modelling,SPM,CORE2021,B,64
ACM Symposium on Solid and Physical Modelling,SPM,CORE2020,B,64
ACM Symposium on Solid and Physical Modelling,SPM,CORE2018,B,64
ACM Symposium on Solid and Physical Modelling,SPM,CORE2017,B,64
ACM Symposium on Solid and Physical Modelling,SPM,CORE2014,B,64
ACM Symposium on Solid and Physical Modelling,SPM,CORE2013,B,64
ACM Symposium on Solid and Physical Modelling,SPM,ERA2010,B,64
ACM Symposium on Theory of Computing,STOC,CORE2021,A*,65
ACM Symposium on Theory of Computing,STOC,CORE2020,A*,65
ACM Symposium on Theory of Computing,STOC,CORE2018,A*,65
ACM Symposium on Theory of Computing,STOC,CORE2017,A*,65
ACM Symposium on Theory of Computing,STOC,CORE2014,A*,65
ACM Symposium on Theory of Computing,STOC,CORE2013,A*,65
ACM Symposium on Theory of Computing,STOC,ERA2010,A,65
ACM Symposium on Theory of Computing,STOC,CORE2008,A*,65
ACM Symposium on User Interface Software and Technology,UIST,CORE2021,A*,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2020,A,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2018,A,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2017,A,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2014,A,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2013,A,66
ACM Symposium on User Interface Software and Technology,UIST,ERA2010,A,66
ACM Symposium on User Interface Software and Technology,UIST,CORE2008,A,66
ACM Virtual Reality Software and Technology,VRST,CORE2021,A,67
ACM Virtual Reality Software and Technology,VRST,CORE2020,A,67
ACM Virtual Reality Software and Technology,VRST,CORE2018,A,67
ACM Virtual Reality Software and Technology,VRST,CORE2017,A,67
ACM Virtual Reality Software and Technology,VRST,CORE2014,A,67
ACM Virtual Reality Software and Technology,VRST,CORE2013,A,67
ACM Virtual Reality Software and Technology,VRST,ERA2010,A,67
ACM Workshop on Formal Methods in Security Engineering: From Specifications to Code,FMSE,CORE2018,C,68
ACM Workshop on Formal Methods in Security Engineering: From Specifications to Code,FMSE,CORE2017,C,68
ACM Workshop on Formal Methods in Security Engineering: From Specifications to Code,FMSE,CORE2014,C,68
ACM Workshop on Formal Methods in Security Engineering: From Specifications to Code,FMSE,CORE2013,C,68
ACM Workshop on Formal Methods in Security Engineering: From Specifications to Code,FMSE,ERA2010,C,68
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2021,National: USA,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2020,National: USA,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2018,A,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2017,A,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2014,A,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2013,A,69
ACM Workshop on Hot Topics in Networks,HOTNETS,ERA2010,A,69
ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2008,A,69
ACM Workshop on Hot Topics in Software Upgrades,HotSWUp,CORE2018,C,70
ACM Workshop on Hot Topics in Software Upgrades,HotSWUp,CORE2017,C,70
ACM Workshop on Hot Topics in Software Upgrades,HotSWUp,CORE2014,C,70
ACM Workshop on Hot Topics in Software Upgrades,HotSWUp,CORE2013,C,70
ACM Workshop on Hot Topics in Software Upgrades,HotSWUp,ERA2010,C,70
ACM Workshop on Role Based Access Control (now SACMAT),RBAC,CORE2014,C,71
ACM Workshop on Role Based Access Control (now SACMAT),RBAC,CORE2013,C,71
ACM Workshop on Role Based Access Control (now SACMAT),RBAC,ERA2010,C,71
ACM Workshop on Scalable Trusted Computing,STC,CORE2018,B,72
ACM Workshop on Scalable Trusted Computing,STC,CORE2017,B,72
ACM Workshop on Scalable Trusted Computing,STC,CORE2014,B,72
ACM Workshop on Scalable Trusted Computing,STC,CORE2013,B,72
ACM Workshop on Scalable Trusted Computing,STC,ERA2010,B,72
ACM Workshop on Secure Web Services,SWS,CORE2018,C,73
ACM Workshop on Secure Web Services,SWS,CORE2017,C,73
ACM Workshop on Secure Web Services,SWS,CORE2014,C,73
ACM Workshop on Secure Web Services,SWS,CORE2013,C,73
ACM Workshop on Secure Web Services,SWS,ERA2010,C,73
ACM Workshop on Web Information and Data Management,WIDM,CORE2018,B,74
ACM Workshop on Web Information and Data Management,WIDM,CORE2017,B,74
ACM Workshop on Web Information and Data Management,WIDM,CORE2014,B,74
ACM Workshop on Web Information and Data Management,WIDM,CORE2013,B,74
ACM Workshop on Web Information and Data Management,WIDM,ERA2010,B,74
ACM Workshop on Web Information and Data Management,WIDM,CORE2008,C,74
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2021,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2020,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2018,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2017,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2014,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,CORE2013,B,75
ACM/IEEE International Conference on Distributed Smart Cameras,ICDSC,ERA2010,B,75
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2021,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2020,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2018,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2017,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2014,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2013,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,ERA2010,A,76
"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2008,A,76
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2021,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2020,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2018,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2017,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2014,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2013,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,ERA2010,A,77
"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2008,A,77
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2021,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2020,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2018,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2017,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2014,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2013,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,ERA2010,B,78
ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2008,A,78
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2021,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2020,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2018,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2017,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2014,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2013,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,ERA2010,A,79
ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2008,A,79
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2021,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2020,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2018,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2017,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2014,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2013,A*,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,ERA2010,A,80
ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2008,A*,80
ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2018,A,81
ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2017,A,81
ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2014,A,81
ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2013,A,81
ACM/SPIE Multimedia Computing and Networking,MMCN,ERA2010,A,81
ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2008,A,81
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2021,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2020,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2018,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2017,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2014,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2013,A*,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,ERA2010,A,82
ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2008,A*,82
ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,CORE2018,B,83
ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,CORE2017,B,83
ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,CORE2014,B,83
ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,CORE2013,B,83
ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,ERA2010,B,83
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2021,A*,84
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2020,A*,84
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2018,A*,84
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2017,A*,84
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2014,A*,84
ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2013,A*,84
